"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GenesInGo"
"108","GO:0090287","regulation of cellular response to growth factor stimulus","157/6412","330/17059",0.475757575757576,1.26574368135504,3.78296315325658,0.000116599740655598,0.0025463620339049,0.00219449611369534,"Fbn2/Shisa2/Hhip/Fstl5/Nrep/Il17rd/Nkx2-1/Onecut2/Tgfb3/Wnt5a/Nrxn1/Hdac1/Ints9/Cd109/Sirt1/Fam89b/Adamts12/Hdac2/Dkk1/Fzd1/Pdcd6/Lemd3/Sox11/Apln/Men1/Wasf1/Ccbe1/Spry1/Vegfc/Sulf1/Msx2/Smurf1/Robo1/Sema6a/Lox/Tcf4/Gpc3/Twsg1/Sin3a/Slc9a6/Prkd2/Sostdc1/Smad4/Zfp423/Npnt/Crebbp/Notch2/Rgma/Ark2c/Tfap2b/Vasn/Chrd/Fgf18/Lrp1/Spart/Chrdl1/Sfrp1/Ngf/Vegfd/Tsc22d1/Zdhhc17/Fgf10/Smoc2/Elapor2/Trim33/Ofd1/Neo1/Cyfip2/Hes1/Crim1/Tgfbr3l/Zfp703/Nrros/Itga8/Prdm16/Lemd2/Adgra2/Cer1/Arid4b/Runx2/Cask/Tcf7l2/Dlx1/Hes5/Bcl9l/Ing1/Sap130/Ogt/Ulk1/Mmrn2/Scube3/Sfrp4/Foxd1/Msx1/Hhex/Tmprss6/Ppp2r5d/Wnt4/Snw1/Ptprf/Strap/Gpc1/Cadm4/Smad3/Kcp/Pdgfb/Ctdspl2/Snx6/Skil/Nbl1/Agtr2/Acvrl1/Cilp/Fgfbp1/Axin1/Sfrp2/Chrdl2/Snx1/Bmp4/Adamts3/Grem2/Rnf111/Smurf2/Ctnnb1/Abl1/Rbpj/Onecut1/Mtmr4/Peg10/Vsir/Lats1/Cyfip1/Sinhcaf/Zfp451/Vwc2/Sulf2/Spred2/Ngfr/Fermt1/Zfyve9/Pmepa1/Trp53/Rbbp4/Hgs/Ovol2/Numa1/Eid2/Emilin1/Zeb2/Tnfaip6/Cxcl13/Prmt1/Gdf5/Ryr1/Spred3/Grem1/Spred1",157,330
"109","GO:0060325","face morphogenesis","27/6412","40/17059",0.675,1.79582423580786,3.91045526742351,0.000118464208431347,0.00257821933075756,0.00222195124898449,"Tfap2a/Nipbl/Tgfb3/Dkk1/Arid5b/Dlx5/Kat6a/Lef1/Crispld1/Crebbp/Pdgfra/Stra6/Mmp2/Tgfb2/Sgpl1/Tcf7l2/Lrp6/Tbx1/Msx1/Twist2/Scx/Specc1l/Crispld2/Ankrd11/Ptpn11/Col1a1/Cdk2ap1",27,40
"110","GO:0031346","positive regulation of cell projection organization","211/6412","459/17059",0.459694989106754,1.22300948521087,3.75857152125528,0.000121124465112611,0.00261263528956343,0.00225161148065734,"Gsk3b/Tiam1/Ube2v2/Zdhhc15/Carmil2/Ift88/Dock11/Atp7a/Cfl1/Eif2b2/Washc5/Carmil1/Slitrk1/Twf2/Tgfb3/Wnt5a/Epha4/Nrxn1/Serpinf1/L1cam/Adcyap1/Dzip1/Shtn1/Dixdc1/Pik3r1/Sirt1/Fnbp1l/Marcks/Tenm1/Fzd1/Ist1/Bcl11a/Wnt3a/Nox1/Tox/Plxna1/Plxnb2/Ezh2/Efemp1/Nefl/Tenm3/Fez1/Alkal2/Epha3/Smurf1/Tubb2b/Cdh4/Cd24a/Robo1/Sema5a/Ss18l1/Abl2/Flna/Robo2/Efna5/Dvl3/Nin/Ccr7/Chodl/Arhgap35/Cntn1/Tiam2/Camk1d/Adamts1/Plxna3/Myo5b/Rgma/Dynlt1a/Lrp1/Met/Kat2a/Elavl4/Stmn2/Espn/Enpp2/Dbn1/Sema7a/Wasf2/Ngf/Kit/Pak3/Ptprd/Cbfa2t2/Itga2/Ntrk3/Dcx/Rab11fip3/Islr2/Tnn/Neurl1a/Clrn1/Retreg3/Wrap73/Bbs4/Arsb/P2ry12/Ptprz1/Parp6/F2rl1/Kif3c/Hnrnpk/Kalrn/Dhx36/Pias2/Cask/Ntrk2/Dnm3/Eif4g2/Lrp6/Bmpr2/Nlgn1/Ranbp1/Ahi1/Sgk1/Nedd9/Eps8l1/Hgf/Plxnb1/Shox2/Plxna2/Pak1/Ptk7/Kdm1a/Ephb2/Ppp2r5d/Ndnf/Kctd17/Magi2/Crtc1/Tnik/Hdac4/Ptprf/Eps8/Xlr3b/Cenpj/Fgfr1/Prkci/Skil/Pqbp1/Ddr2/Ror1/Serpini1/Acsl6/Lrrc7/Wnt3/Cxcl12/Src/Mapt/Ret/Ptn/Plk5/Bmp4/Crocc/Sf3a2/Rgs2/Grip1/P2ry2/Megf8/Dvl2/Pla2g3/Fut9/Fyn/Musk/Ntrk1/Crabp2/Ptbp1/Dlg4/Mns1/Cnr1/Abl1/Arap1/Metrn/Nckipsd/Eef2k/Tmem67/Prom2/Palm/Ccl21e/Zfp804a/Cyfip1/Cdc42ep4/Tgfbr1/Anapc2/Limk1/Eps8l2/Grin1/Cobl/Ngfr/Gpc2/Ccl19/Ccl21a/Bdnf/Adnp/Fscn1/Ptpn5/Sphk1/Ccl21d/Numbl/Nf1/Auts2/Ccp110/Gprc5b/Epo/Zeb2/Ppp1r35/Ddx56/Cdc42ep5/Rapgef1/Mdk/Caprin1/Ttbk2",211,459
"111","GO:0099173","postsynapse organization","148/6412","309/17059",0.478964401294498,1.2742753776798,3.77577268755593,0.000121278900144959,0.00261263528956343,0.00225161148065734,"Tiam1/Gap43/Zdhhc15/Cfl1/Nectin3/Trem2/Itsn1/Gdnf/Lrfn2/Wnt5a/Epha4/Nrxn1/Asap1/Lrrtm2/Shank2/Farp1/Marcks/Zfp365/Chrna7/Rtn4r/Abi3bp/Dock10/Caskin1/Nefl/Flrt2/Cnksr2/Nrxn2/Ctnnd2/Chmp2b/Shank1/Adgrb1/Abl2/Wnt7a/Slc7a11/Sema3f/Lrrtm1/Dact1/Mtmr2/Myo5b/Lzts1/Ncan/Ephb3/Ntng2/Dock4/Dbn1/Etv5/Nrcam/Chrdl1/Ppfia2/Wasf2/Pak3/Ptprd/Dclk1/Ntrk3/Dcx/Il1rap/Ina/Insyn1/Neurl1a/Abhd17b/Ngef/Cyfip2/Frmpd4/Cntnap1/Syngap1/Hnrnpk/Kalrn/Dhx36/Ophn1/Cask/S1pr2/Dnm3/Arhgap22/Nlgn1/Sh3gl2/Grid1/Grin2a/Nedd9/Carmil3/Sptbn2/Ephb1/Crmp1/Grid2/Rapgef4/Nrp2/Kif2c/Shisa6/Crkl/Ephb2/Magi2/Rbmx/Lrfn4/Srgap3/Adgrl3/Stk38/Ptprf/Sema4c/Lhfpl4/Shisa7/Lrp4/Xlr3b/Kif1a/Rac3/Epha5/Nlgn3/Fgfr1/Arhgap39/Cdk5r1/Asic2/Ckap5/Dock7/Fam107a/Cadm1/Fcgr2b/Dlg5/Cdk5/Ptn/Cbln1/Csmd2/Frrs1l/Nae1/Fyn/Epha7/Musk/Dock1/Iqsec3/Dlg4/Abl1/Lats1/Nckipsd/Eef2k/Hnrnpm/Vhl/Ptprs/Zfp804a/Slc12a5/Grin1/Actb/Nlgn2/Nptx1/Numbl/Nf1/Srcin1/Tanc1/Arhgap33/Lrfn1/Lzts3/Caprin1",148,309
"112","GO:0019083","viral transcription","33/6412","52/17059",0.634615384615385,1.68838176016124,3.85801893886521,0.000134917458768347,0.00281114901794375,0.00242269383251668,"Ifitm7/Hdac1/Dhx9/Hmga2/Tardbp/Mon1b/Trim32/Lef1/Map3k1/Mdfic/Tfap4/Ccnt1/Chd1/Nucks1/Taf11/Ctdp1/Rsf1/Trim27/Snw1/Zfp639/Rrp1b/Brd4/Smarcb1/Sp1/Ubp1/Usf1/Hpn/Smarca4/Hexim1/Trim62/Ifitm3/Rest/Cdk9",33,52
"113","GO:0048511","rhythmic process","160/6412","338/17059",0.473372781065089,1.25939898193845,3.73802910731363,0.000137799581986649,0.00285249623298095,0.0024583275332643,"Gsk3b/Ptger4/Cry1/Cartpt/Dpyd/Ahcyl/Nfya/Nkx2-1/Casp2/Runx1/Id4/Hdac1/Serpinf1/Hnrnpu/Igf1/Npy2r/Sirt1/Zfhx3/Hdac2/Chrna7/Dhx9/Mapk10/Id2/Casp3/Tardbp/Ezh2/Fbxw7/Hdac3/Suv39h2/Ptger3/Ccar2/Drd1/Id1/Tyro3/Ncoa2/Ciart/Parp1/Top2a/Nampt/Fbxl17/Nrip1/Twist1/Srebf1/Adamts1/Sin3a/Pgr/Ahr/Crebbp/Fbxw11/Atf5/Slit3/Enpp2/Pdgfra/Nhlh2/Usp7/Ngf/Esr2/Timeless/Ntrk3/Mmp2/Ces1d/Enox1/Rorb/Cyp7b1/Maged1/Csnk1e/Rack1/Bmpr1b/Cyp1b1/Sgpl1/Mettl3/Ntrk2/Dtl/Nlgn1/Mapk8/Gdf10/Ogt/Kdm2a/Sox14/Grin2a/Kmt2a/Mta1/Ptx3/Rbm4b/Srrd/Nos2/Id3/Kcnma1/Oxtr/Crtc1/Nr2f6/Kdm5b/Creb1/Btbd9/Nlgn3/Nono/Cdk5r1/Adora2a/Csnk1d/Bloc1s6/Col6a1/Sp1/Tnfrsf11a/Src/Hnf1b/Cdk5/Ptn/Prmt5/Kcna2/Chrnb2/Thrap3/Top1/Pla2g4a/Alb/Afp/Tph1/Ntrk1/Ddx5/Hnf4a/Ada/Mat2a/Sirt6/Slc26a6/Casp1/Gas2/Prkg2/Hs3st2/Hnrnpd/Ankfn1/Hlf/Npr2/Map2k6/Impdh2/Gabrb3/Ppp1cc/Ppp1ccb/Mybbp1a/Cldn4/Drd4/Grin1/Egfr/Sfpq/Lepr/Th/Ngfr/Bdnf/Adnp/Per3/Trp53/Dbp/Arrb2/Cckbr/Gpr176/Tnfaip6/Per1/Magel2/Tyms/Ahcy/Scn9a/Mdk",160,338
"114","GO:0000819","sister chromatid segregation","112/6412","226/17059",0.495575221238938,1.31846813772848,3.74012942547761,0.000147339197924245,0.00302045355744701,0.00260307588047485,"Pibf1/Ska3/Spice1/Smarca2/Nsmce2/Smarca5/Rrs1/Nipbl/Cdc23/Pinx1/Xrcc3/Hnrnpu/Map9/Anapc7/Sirt1/Pcid2/Cep97/Klhl22/Uhrf1/Cdc16/Champ1/Atm/Atf6b/Seh1l/Cep192/Ttk/Chmp7/Chmp2b/Tpx2/Usp44/Prpf4b/Flna/Top2a/Smarce1/Cdk5rap2/Arid2/Phf13/Incenp/Bcl7a/Rcc1/Ccdc61/Cenpe/Nudc/Bcl7c/Arid1a/Phf10/Fbxo5/Smarcc2/Tubg2/Wrap73/Riok2/Smc3/Nsl1/Eml4/Mapk15/Dpf2/Cdca5/Stag1/Kif11/Eml3/Kif2c/Mad2l1/Smc1a/Cdc20/Cenpc1/Zfp207/Top2b/Kifc2/Smarcc1/Nuf2/Actl6a/Akap8/Smarcb1/Psrc1/Ran/Ube2u/Smarcd1/Espl1/Aaas/Cdc27/Bub3/Ska2/Mos/Anapc4/Ncaph/Lats1/Lsm14a/Smarca4/Plk1/Spc24/Mis12/Anapc2/Kif15/Baz1b/Zw10/Kif18a/Mad1l1/Actb/Chmp6/Numa1/Bccip/Actl6b/Smarcd2/Spag5/Bub1b/Nek6/Kif22/Tacc3/Aurkb/Bub1/Dpf1/Anapc1",112,226
"115","GO:0030010","establishment of cell polarity","90/6412","176/17059",0.511363636363636,1.36047290591505,3.73036507194884,0.000160910314593826,0.00326704488576283,0.00281559228798277,"Gsk3b/Nde1/Enkd1/Ska3/Fat1/Cfl1/Phldb2/Jam3/Sipa1/Wnt5a/Kcnj8/Shtn1/Rab11fip2/Fam89b/Cyth3/Kif20b/Tcf15/Pkd1/Fez1/Spry1/Crb3/Hdac3/Ttc8/Frmd4a/Abl2/Wnt7a/Ccr7/Lama1/Fbf1/Cdk5rap2/Slc9a6/Foxj1/Fbxw11/Pkhd1/Amotl1/Llgl1/Amot/Fgf10/Wee1/Arhgef2/Kcnq2/Hes1/Ust/Rack1/Ophn1/Hes5/Tcirg1/Scrib/Pard3/Cyp26b1/Ephb1/Pak1/Ptk7/Crkl/Mad2l1/Sipa1l3/Gpsm2/Patj/Prkci/Map2/Camsap3/Dock7/Sh3bp1/Foxf1/Ska2/Shh/Mos/Abl1/Ccl21e/Vangl2/Ankfn1/Plk1/Brsk2/Zw10/Sapcd2/Ccl19/Ccl21a/Fscn1/Insc/Fermt1/Ccl21d/Gpsm1/Nherf1/Numa1/Bccip/Spag5/Rhov/Nsfl1c/Syne4/Cenpa",90,176
"116","GO:0048745","smooth muscle tissue development","22/6412","31/17059",0.709677419354839,1.8880828285674,3.84060536184819,0.000165402203629389,0.00333206619321052,0.00287162870566472,"Pdgfrb/Efemp2/Col3a1/Pkd2/Foxp2/Tfap2b/Six1/Stra6/Tnn/Foxp1/Itga8/Mylk/Ptch1/Osr1/Smo/Bmp4/Ihh/Shh/Npr2/Sox9/Tshz3/Nf1",22,31
"117","GO:0060795","cell fate commitment involved in formation of primary germ layer","22/6412","31/17059",0.709677419354839,1.8880828285674,3.84060536184819,0.000165402203629389,0.00333206619321052,0.00287162870566472,"Smad1/Six2/Sox2/Dkk1/Rtf1/Wnt3a/Ets2/Eya1/Pax2/Ctr9/Nodal/Fzd7/Bmpr1a/Fgfr1/Foxc2/Sfrp2/Sox17/Hnf1b/Bmp4/Ctnnb1/Hoxa11/Elf5",22,31
"118","GO:0044772","mitotic cell cycle phase transition","203/6412","442/17059",0.459276018099547,1.22189482107925,3.66799872221626,0.000171734886034696,0.00344282397713089,0.00296708156081196,"Lmnb1/Smc5/Mtbp/Ska3/Cdc14a/Smarca2/Btn2a2/Nsmce2/Ercc3/Myc/Stox1/Pkmyt1/Casp2/Tert/Cul4b/Id4/Cdc23/Pinx1/Xrcc3/Cpsf3/Tpd52l1/Anapc7/Pcid2/Ccnf/Cacul1/Plrg1/Klhl22/Tfdp1/Cdk14/Id2/Cdc16/E2f3/Men1/Atm/Ezh2/Chek1/Pkd1/Fbxl7/Mbtps2/Pkd2/Cep192/Ttk/Chmp7/Ctdsp2/Cdk4/Rfwd3/Usp44/Hyal1/Prpf4b/Smarce1/Xpc/Sde2/Gpnmb/Ccnj/Adamts1/Cdk5rap2/Sin3a/Cdk8/Eif4g1/Arid2/Plk2/Mbtps1/Dact1/Incenp/Crebbp/Npm2/Bcl7a/Rcc1/Tfap4/Dbf4/Cenpe/Ccna1/Kcnh5/Mre11a/Spdya/Taf2/Ccno/Cables1/Usp22/Foxm1/Spast/E2f7/Ccnjl/Bcl7c/Arid1a/Fgf10/Gigyf2/E2f5/Wee1/Zfp36l1/Phf10/Atr/Eif4e/Fbxo5/Ercc2/Smarcc2/Wac/Rgcc/Riok2/Zc3h12d/Cdc25c/Pole/Ddx3x/Ticrr/Dtl/Skp2/Ctdp1/Brca1/Muc1/Dpf2/Myb/Neurog1/Zfp36l2/Cdca5/Nasp/Trex1/Cdc25a/Cks1b/Atad5/Mad2l1/Uimc1/Eps8/Cdc20/Ube2s/Cenpj/Ube2e2/Zfp207/Smarcc1/Pbx1/Nuf2/Wnt10b/Actl6a/Ddr2/Brd4/Smarcb1/Fam107a/Ube2u/Mbd4/Smarcd1/Kmt2e/Apex1/Ambra1/Rcc2/Cdc27/Ensa/Plk5/Tcf3/Pdpn/Tjp3/Fzr1/Bub3/Ankrd17/Clspn/Sass6/Klf4/Nae1/Nes/Ints3/Bid/Anapc4/Inip/Aif1/Ctdsp1/Tmod3/Lats1/Trim39/Smarca4/Plk1/Spc24/Kank2/Anapc2/Hus1/Ptpn6/Usp37/Brsk2/Zw10/Egfr/Etaa1/Ccne1/Mad1l1/Actb/Orc1/Plcb1/Trp53/Ccnd1/Nop53/Kat14/Actl6b/Smarcd2/Bub1b/Nek6/Ccni/Ccng2/Tacc3/Ccl12/Mepce/Usp29/Ctc1/Aurkb/Bub1/Dpf1/Anapc1/Bmyc",203,442
"119","GO:0048384","retinoic acid receptor signaling pathway","23/6412","33/17059",0.696969696969697,1.8542741828768,3.81193179965153,0.000181481174069493,0.00361540081884524,0.0031158110829354,"Ezh2/Cyp26a1/Aldh1a3/Rara/Tgif1/Rarg/Cnot1/Cyp26b1/Tbx1/Crkl/Snw1/Thrb/Rarb/Rxrg/Kmt2e/Rxrb/Dhrs3/Ctbp2/Aldh1a2/Nr2c1/Zfp536/Asxl1/Rxra",23,33
"120","GO:0032200","telomere organization","80/6412","154/17059",0.519480519480519,1.38206771394544,3.69607093451991,0.000188156621598177,0.00372503218148415,0.00321029316994692,"Smc5/Atrx/Ylpm1/Zfp827/Nsmce2/Myc/Terf2/Tert/Pinx1/Xrcc3/Nfrkb/Hnrnpu/Mad2l2/Ruvbl1/Pot1b/Exosc10/Zfp365/Wnt3a/Atm/Ezh2/H3f3b/Cct5/Dcp2/Parp1/Terf2ip/H3f3a/Nvl/Cct8/Slx4/Zbtb48/Naf1/Gnl3/Dkc1/Hnrnpa2b1/Mre11a/Ptges3/Spdya/Tfpt/Atr/Stn1/Map2k7/Yy1/Hnrnpc/Dhx36/Rtel1/Mapk15/Hdac8/Xrcc1/Recql4/Actl6a/Apex1/Gar1/Src/Smg1/Xrcc5/Klf4/Ctnnb1/Cct2/Ppp1r10/Sirt6/Hnrnpd/Terf1/Parp3/Hus1/Smg6/Ccne1/Wrap53/Trp53/Cct6a/Cct4/Slx1b/Rad51/Ruvbl2/Rif1/Ctc1/Aurkb/Actr5/Mapkapk5/Bmyc/Nat10",80,154
"121","GO:0098883","synapse pruning","14/6412","17/17059",0.823529411764706,2.19098381710763,3.81256472603826,0.000208434475341664,0.00402614313311938,0.00346979547337283,"Trem2/Epha4/C3/Ngef/Adgrb3/Itgam/Sarm1/C1qb/C1qc/C1qa/C1ql1/Cdk5/Cx3cr1/Vangl2",14,17
"122","GO:0035089","establishment of apical/basal cell polarity","18/6412","24/17059",0.75,1.99536026200873,3.78670989990459,0.000215986792021462,0.0041095690517856,0.00354169328360437,"Fat1/Wnt5a/Tcf15/Crb3/Ttc8/Lama1/Foxj1/Ophn1/Scrib/Ptk7/Patj/Prkci/Camsap3/Sh3bp1/Foxf1/Fscn1/Nherf1/Syne4",18,24
"123","GO:0141193","nuclear receptor-mediated signaling pathway","86/6412","169/17059",0.50887573964497,1.35385390558384,3.58756439979098,0.000274274232047002,0.0050965284931541,0.00439227094287644,"Zmiz1/Dab2/Cry1/Zfp366/Hdac1/Foxa1/Igf1/Sirt1/Med1/Kdm3a/Hmga2/Ezh2/Cyp26a1/Nkx3-1/Ncoa2/Parp1/Aldh1a3/Rara/Twist1/Pgr/Tgif1/Ptges3/Sfrp1/Esr2/Isl1/Fkbp4/Trp63/Arid1a/Cnot3/Fam120b/Cyp7b1/Rarg/Foxp1/Ddx17/Shq1/Ar/Pias2/Ntrk2/Hmga1/Nodal/Skp2/Cnot1/Brca1/Prcp/Mn1/Cyp26b1/Snai2/Tbx1/Pak1/Ncor2/Crkl/Snw1/Cyp2j6/Lmo3/Thrb/Rarb/Rxrg/Trerf1/Kmt2e/Daxx/Src/Heyl/Rxrb/Trim24/Dhrs3/Ctbp2/Aldh1a2/Ddx5/Dnaja1/Lats1/Nr2c1/Safb2/Safb/Cnot2/Smarca4/Kank2/Zfp536/Cnot9/Carm1/Bdnf/Gper1/Errfi1/Vps18/Per1/Asxl1/Rxra",86,169
"124","GO:0044782","cilium organization","191/6412","417/17059",0.458033573141487,1.21858932068319,3.50704544747844,0.000312974154648945,0.00569899929167348,0.00491149005169194,"Gsk3b/Ift88/Pibf1/Enkd1/Ift80/Cdc14a/Ccdc39/Adamts16/Rfx3/Ccdc66/Cplane1/Onecut2/Asap1/Cilk1/Dzip1/Fnbp1l/Cep97/Togaram1/Fhdc1/Dnaaf2/Zic2/Cfap69/Bbs12/Elmod1/Pkd2/Dnah5/Arl6/Cfap100/Arl13b/Armc2/Rabl2/Lrrc61/Ttc8/Tmem231/Atg5/Flna/Gdi2/Sclt1/Nek1/Alpk1/Arhgap35/Pierce1/Cibar1/Spag1/Trim32/Fbf1/Cep162/Ccdc88c/Yap1/Cluap1/Ift140/2700049A03Rik/Zfp423/Foxj1/Cfap53/Dnmbp/Tub/Pkhd1/Spag17/Tmem216/Tmem138/Rsph6a/Tbc1d32/Cfap47/Rttn/Ccno/Ttc39c/Fam149b/Cfap70/Cep78/Rpgrip1l/Dcx/Rab11fip3/Arl3/B9d1/Bbs10/Bbs2/Dnah1/Dnah17/Gmnc/Ift27/Neurl1a/Evi5l/Kif27/Ofd1/Odad2/Wrap73/Bbs4/Rpgr/Rpgrip1/Cby1/Ccdc40/Tmem237/Iqcb1/Mapk15/Ahi1/Wdr35/Gorab/Ift46/Nedd9/Rsph9/Dync2li1/Cfap74/Kifap3/Cep131/Pcdh15/Odf2l/Noto/Ptpdc1/Nme7/Dnaaf3/Alms1/Ift74/Kctd17/Cep164/Bbs1/Traf3ip1/Kif3a/Cenpj/Dync2i1/Pqbp1/Odad3/Kif17/Csnk1d/Celsr2/Bloc1s6/Ccdc103/Cep41/Bbs9/Cfap410/Cdk10/Tchp/Gas8/Dnai4/Crocc/C2cd3/Ift70a1/Ift56/Cplane2/Rab8a/Ro60/Kcnj10/Tekt2/Pla2g3/Lpar1/Ttc21a/Tpgs1/Mns1/Armc9/Wdr54/Ulk4/Ccdc13/Onecut1/Wdr90/Poc1b/Mks1/Celsr3/Wdr19/Kif24/Tmem67/Dync2h1/Vangl2/Tesk1/Rab23/Ift172/4933427D14Rik/Tctn1/Ubxn10/Tekt1/Stk36/Dnaaf10/Trappc14/Rilpl2/Odad1/Inpp5e/Nherf1/Ift22/Dnai2/Kif19a/Ccp110/Rab34/B3glct/Ppp1r35/Unc119b/Cntrob/Cep250/Spef1/Cntrl/Ttc21b/Ttbk2/Dync2i2",191,417
"125","GO:0060324","face development","37/6412","62/17059",0.596774193548387,1.58770601493168,3.59763440594876,0.000335282821050061,0.00603604058859246,0.00520195770962716,"Tfap2a/Ednra/Nipbl/Tgfb3/Wnt5a/Dkk1/Arid5b/Aldh1a3/Dlx5/Rara/Kat6a/Lef1/Crispld1/Crebbp/Zic3/Pdgfra/Stra6/Mmp2/Tgfb2/Bbs4/Rarg/Sgpl1/Tcf7l2/Lrp6/Tbx1/Msx1/Twist2/Scx/Specc1l/Grhl2/Crispld2/Ankrd11/Aldh1a2/Ptpn11/Col1a1/Hoxb3/Cdk2ap1",37,62
"126","GO:0141188","nucleic acid catabolic process","151/6412","322/17059",0.468944099378882,1.24761656133879,3.48109600521319,0.000357282824595126,0.00639586577549866,0.00551206089360545,"Phax/Fastkd3/Edc4/Lsm6/Rbm7/Gdnf/Wdr82/Dazl/Hnrnpu/Rbm46/Pcid2/Exosc10/Exosc5/Rnps1/Dhx9/A1cf/Tardbp/Upf3a/Atm/Rexo4/Dcp1a/Apaf1/Magoh/Exosc6/Dxo/Pum1/Casc3/Skic3/Dcp2/Lsm14b/Lin28b/Nrde2/Zc3h4/Rida/Pop1/Trir/Igf2bp3/Exosc1/Ythdf2/Naf1/Ythdf1/Ctif/Dkc1/Eif3e/Elavl4/Igf2bp2/Cacng7/Mtrex/Tnrc6c/Pnldc1/Ssb/Pan3/Gspt1/Cnot3/Mapkapk2/Gigyf2/Tent2/Zfp36l1/Paip1/Rc3h1/Zswim8/Hnrnpc/Pym1/Elavl1/Zc3h12d/Ncbp2/Lin28a/Fus/Dhx36/Mettl3/Csdc2/Lsm5/Foxl2/Mov10/Cnot1/Zfp36l2/Trex1/Brf1/Hnrnpa0/Nsun2/Tent4a/Dicer1/Hnrnpr/Cnot7/Rbm10/Rnaseh1/Senp1/Hsf1/Zpr1/Ythdf3/Exosc8/Ttc5/Zc3h18/Apex1/Taf15/Smg1/Mex3d/Ang/Dis3/Rbm8a/Lsm7/Nanos3/Cnot10/Thrap3/Ago1/Cnot8/Eif4enif1/Ago4/Dnase2a/Ybx2/Exog/Ddx5/Ptbp1/Lsm2/Smg8/Traf5/Exosc2/Pnrc1/Slc11a1/Axin2/Prr5l/Srsf1/Tesk1/Hnrnpd/Cnot2/Rbm47/Edc3/Tnrc6a/Exosc3/Ncbp1/Plekhn1/Igfbp3/Pcbp4/Dbr1/Cnot9/Apobec1/Syncrip/Mettl16/Vps54/Igf2bp1/Smg6/Npm1/Tut4/Pkp3/Xrn2/Cnot6l/Nicol1/Hnrnpab/Samd4b/Upf2/Caprin1",151,322
"127","GO:0071625","vocalization behavior","16/6412","21/17059",0.761904761904762,2.02703264711998,3.65453204474039,0.000365194284655259,0.00650086744813493,0.00560255303865933,"Slitrk1/Nrxn1/Shank2/Nrxn2/Shank1/Brinp1/Myh14/Foxp2/Foxp1/Celf6/Gli3/Tifab/Neurog1/Nlgn3/Dlg4/Auts2",16,21
"128","GO:0050673","epithelial cell proliferation","219/6412","486/17059",0.450617283950617,1.19885842902582,3.45150699969155,0.000373714002798304,0.00660619173151513,0.00569332321488646,"Dach1/Ift88/Ift80/Ednra/Dab2/Atp7a/Ovol1/Pgf/Ptprk/Myc/Esrp2/Cdh1/Sox2/Akt3/Tgfb3/Wnt5a/Sgpp2/Serpinf1/Nkx6-1/Igf1/Vash1/Cd109/Scg2/Sirt1/Ceacam1/Bnc1/Tnmd/Med1/Pdcd6/Hmga2/Uhrf1/St8sia1/Id2/Sox11/Apln/Wnt3a/Men1/Glul/Fap/Klk8/Ager/Phip/Vegfc/Dbh/Nkx3-1/Atoh8/Sulf1/Id1/Cdk4/Sav1/Agap2/Hmgn1/Robo1/Gli2/Sema5a/Dlx6/Hyal1/Dlx5/Igfbp4/Wnt7a/Gli1/Gpc3/Rida/Eya1/Osr2/Twist1/Egf/Yap1/Prkd2/Pgr/Nr2f2/Nkx2-3/Foxp2/Notch2/Fgf18/Pkhd1/Six1/Six4/Pax2/Ccn3/Fabp7/Hlx/Sfrp1/Kit/Esr2/Isl1/Kdf1/Wnt2/Sfn/Arx/Trp63/Cldn1/Fgf10/Zfp36l1/Bcl11b/Rps6ka1/Tgfb2/Cyp7b1/Maged1/Rgcc/Hes1/Foxp1/Lgr5/Hmgb1/Dlk1/Aggf1/Adora2b/Zfp703/Efnb2/Ar/Runx2/Plau/Cask/Tcf7l2/Nodal/Hes5/Fzd7/Agtr1b/Gas1/Lrp6/Bmpr2/Ptch1/Flt4/Runx3/Mmp14/Mmrn2/Bmpr1a/Osr1/Cldn18/Mycn/Ppard/Hgf/Jaml/Snai2/Dicer1/Tbx1/Cdc25a/Pygo2/Alms1/Ift74/Twist2/Tgm1/Kdm5b/Smad3/Pdgfb/Smo/Kif3a/Hsf1/Fgfr1/Apoa1/Wnt10b/Fgfr2/Acvrl1/Sp1/Atf2/Fgfbp1/Cxcl12/Sfrp2/Hnf1b/Bcl2l2/Hmgb2/Ptn/Bmp4/Ang/Trim24/Wdr77/Igfbp5/Hmx2/Col8a2/Plcg1/Marveld3/Saal1/Srsf6/Aldh1a2/Arg1/Ihh/Wdr48/Bid/Shh/Ctnnb1/Rbpj/Hoxa5/Hpn/Esrp1/Sirt6/Vhl/Tacstd2/Irf6/Stxbp4/Sox9/Phox2b/Tgfbr1/Ift172/Igfbp3/Sulf2/Deaf1/Ccl24/Egfr/Ngfr/Rap1gap/Errfi1/Npm1/C5ar1/Aplnr/Tfap2c/Fermt1/Ncf1/Ccnd1/Ovol2/Nf1/Zeb2/Acvr2a/Zfp580/Tbx2/Ccl12/Gdf5/Zfas1/Bmyc/Mdk",219,486
